fecha,longitude,latitude,radiance
2023-01-03 11:30:00,15.008625,37.753319,5.021
2023-01-03 00:30:00,15.021803,37.765484,1.419
2023-01-03 00:30:00,15.01958,37.751194,6.897
2023-01-03 00:30:00,15.018037,37.761276,5.711
2023-01-03 00:30:00,15.015642,37.747009,1.132
2023-01-02 20:30:00,15.02177,37.754314,26.473
2023-01-02 20:30:00,15.009716,37.75219,9.629
2023-01-01 00:40:00,15.024874,37.752972,13.945
2023-01-01 00:40:00,15.016729,37.761829,3.354
2023-01-01 00:40:00,15.009899,37.754387,3.34
2022-12-16 09:15:00,15.019397,37.750778,8.222
2022-12-16 09:15:00,15.005756,37.752121,3.472
2022-12-14 20:30:00,15.014723,37.745003,2.275
2022-12-14 20:30:00,15.012715,37.754539,8.514
2022-12-14 20:30:00,15.001341,37.752602,0.902
2022-12-09 20:25:00,15.012191,37.746479,2.152
2022-12-09 11:50:00,15.014766,37.750942,2.071
2022-12-08 21:20:00,15.024501,37.751827,0.795
2022-12-07 12:00:00,15.019196,37.748077,3.312
2022-12-07 12:00:00,15.007786,37.746078,6.311
2022-12-07 09:35:00,15.019545,37.750683,4.867
2022-12-07 09:35:00,15.008482,37.752285,4.332
2022-12-04 20:15:00,15.011917,37.755089,2.927
2022-12-04 20:15:00,15.010151,37.742294,0.959
2022-12-04 20:15:00,15.008035,37.755138,2.442
2022-12-04 20:15:00,14.990291,37.750519,0.43
2022-12-02 00:40:00,15.01619,37.750191,2.425
2022-11-28 01:05:00,15.021483,37.755085,0.847
2022-06-12 20:50:00,15.023714,37.749626,15.96
2022-06-12 20:50:00,15.012734,37.748013,4.159
2022-06-12 20:50:00,15.00174,37.746399,0.54
2022-06-12 09:45:00,15.023581,37.755074,3.198
2022-06-11 12:20:00,15.017068,37.752129,17.471
2022-06-11 12:20:00,15.003371,37.750423,2.938
2022-06-10 00:35:00,15.021386,37.753258,18.872
2022-06-10 00:35:00,15.017554,37.762505,1.399
2022-06-10 00:35:00,15.01554,37.750366,11.075
2022-06-10 00:35:00,15.004975,37.754635,0.91
2022-06-09 20:20:00,15.024353,37.748688,14.026
2022-06-09 20:20:00,15.006695,37.744869,5.765
2022-06-09 09:15:00,15.018088,37.745754,2.43
2022-06-08 21:15:00,15.007641,37.751431,14.171
2022-06-08 10:10:00,15.013239,37.758553,6.6
2022-06-08 10:10:00,15.002733,37.755421,4.893
2022-06-07 20:30:00,15.024378,37.745968,14.325
2022-06-07 20:30:00,15.018753,37.750458,33.764
2022-06-07 20:30:00,15.011663,37.743599,2.08
2022-06-07 20:30:00,15.005672,37.747993,8.354
2022-06-07 01:40:00,15.011916,37.764656,1.905
2022-06-07 01:40:00,15.004328,37.751335,1.236
2022-06-07 01:40:00,15.001711,37.763882,1.475
2022-06-06 21:25:00,15.025832,37.745003,2.471
2022-06-06 21:25:00,15.019462,37.758366,3.869
2022-06-06 21:25:00,14.993263,37.748989,2.426
2022-06-06 21:25:00,14.986218,37.756218,0.795
2022-06-05 14:00:00,14.98682,37.74942,2.931
2022-06-05 11:20:00,15.01769,37.731564,2.581
2022-06-04 08:55:00,15.027043,37.752377,10.571
2022-06-04 08:55:00,15.003377,37.746536,5.063
2022-06-04 08:55:00,14.993686,37.754124,3.371
2022-06-04 01:10:00,15.022241,37.765759,1.073
2022-06-04 01:10:00,15.019907,37.756523,31.186
2022-06-04 01:10:00,15.017544,37.747292,2.359
2022-06-04 01:10:00,15.006443,37.758747,1.315
2022-06-04 01:10:00,15.003675,37.749588,0.899
2022-06-03 00:30:00,15.028481,37.762047,3.777
2022-06-03 00:30:00,15.02828,37.746933,6.859
2022-06-03 00:30:00,15.025266,37.749008,22.162
2022-06-03 00:30:00,15.011893,37.76144,5.611
2022-06-03 00:30:00,15.010358,37.748245,3.402
2022-06-03 00:30:00,15.007177,37.750404,4.931
2022-06-02 12:25:00,15.024942,37.7514,26.794
2022-06-02 12:25:00,15.006324,37.749382,20.186
2022-06-01 21:10:00,15.021264,37.746262,14.628
