fecha,longitude,latitude,radiance
2017-07-11 04:05:00,-86.17112,11.989354,0.675
2017-07-09 07:10:00,-86.161942,11.987104,0.778
2017-06-30 07:15:00,-86.166679,11.991331,0.698
2017-06-25 04:05:00,-86.170151,11.985196,1.038
2017-06-18 05:00:00,-86.163742,11.982853,2.149
2017-06-18 05:00:00,-86.173363,11.981446,1.963
2017-06-02 05:00:00,-86.164764,11.98399,1.264
2017-06-02 05:00:00,-86.174385,11.982575,0.918
2017-05-29 07:15:00,-86.161469,11.989604,1.402
2017-05-29 07:15:00,-86.172348,11.991138,1.087
2017-05-27 07:25:00,-86.16346,11.989966,1.489
2017-05-27 07:25:00,-86.172539,11.99132,0.844
2017-05-24 04:05:00,-86.163177,11.989453,0.915
2017-05-24 04:05:00,-86.170921,11.979232,0.908
2017-05-24 04:05:00,-86.172264,11.988166,1.482
2017-05-20 07:20:00,-86.166283,11.990109,1.464
2017-05-18 07:35:00,-86.163483,11.982454,1.908
2017-05-18 07:35:00,-86.173462,11.983979,1.437
2017-05-11 07:25:00,-86.159958,11.989029,1.437
2017-05-11 07:25:00,-86.169052,11.990385,2.21
2017-04-27 07:15:00,-86.157478,11.990593,0.92
2017-04-27 07:15:00,-86.158768,11.980944,0.712
2017-04-27 07:15:00,-86.168228,11.992061,1.423
2017-04-27 07:15:00,-86.169403,11.982389,0.917
2017-04-25 07:25:00,-86.16275,11.988634,1.274
2017-04-25 07:25:00,-86.171852,11.989991,0.903
2017-04-24 19:10:00,-86.170624,11.981098,4.678
2017-04-23 07:40:00,-86.165016,11.986453,1.457
2017-04-22 04:05:00,-86.163994,11.986098,1.812
2017-04-22 04:05:00,-86.173065,11.984811,2.304
2017-04-20 04:20:00,-86.162506,11.985424,0.921
2017-04-20 04:20:00,-86.173965,11.983914,1.523
2017-04-18 07:20:00,-86.161957,11.982713,2.47
2017-04-18 07:20:00,-86.17131,11.984043,2.106
2017-04-17 03:50:00,-86.159637,11.984702,1.066
2017-04-17 03:50:00,-86.173988,11.982427,1.182
2017-04-16 07:35:00,-86.160515,11.983821,1.35
2017-04-16 07:35:00,-86.170593,11.985364,2.272
2017-04-15 05:00:00,-86.167763,11.985605,3.217
2017-04-15 05:00:00,-86.177444,11.98417,0.874
2017-04-13 04:10:00,-86.166954,11.986777,2.952
2017-04-13 04:10:00,-86.176598,11.985466,1.608
2017-04-11 07:15:00,-86.162544,11.991063,2.529
2017-04-11 07:15:00,-86.163788,11.981404,0.989
2017-04-11 07:15:00,-86.173431,11.992556,1.01
2017-04-09 07:25:00,-86.159607,11.984632,0.941
2017-04-09 07:25:00,-86.168747,11.985991,2.324
2017-04-08 03:55:00,-86.167503,11.98633,1.696
2017-04-07 07:40:00,-86.167786,11.983379,1.426
2017-04-06 04:05:00,-86.165176,11.989881,1.488
2017-04-06 04:05:00,-86.166656,11.979666,0.905
2017-04-06 04:05:00,-86.174255,11.988593,1.211
2017-04-02 07:20:00,-86.165085,11.991318,1.974
2017-04-02 07:20:00,-86.166351,11.982265,1.683
2017-04-01 03:50:00,-86.158646,11.983119,0.987
2017-04-01 03:50:00,-86.172813,11.980821,1.28
2017-03-30 16:15:00,-86.16861,11.986479,4.653
2017-03-30 05:00:00,-86.16246,11.983296,1.661
2017-03-30 05:00:00,-86.172043,11.981884,2.319
2017-03-26 07:15:00,-86.156136,11.986181,0.889
2017-03-26 07:15:00,-86.166733,11.987625,2.328
2017-03-24 07:25:00,-86.161125,11.987972,1.381
2017-03-24 07:25:00,-86.170242,11.989331,1.513
2017-03-23 19:10:00,-86.166771,11.983573,3.86
2017-03-23 19:10:00,-86.175827,11.982291,3.364
2017-03-23 16:10:00,-86.168518,11.985203,3.664
2017-03-23 03:55:00,-86.160263,11.985352,1.135
2017-03-23 03:55:00,-86.171516,11.983634,1.85
2017-03-22 07:40:00,-86.161499,11.98168,0.958
2017-03-22 07:40:00,-86.167336,11.986588,1.347
2017-03-22 07:40:00,-86.173637,11.983662,0.906
2017-03-21 16:20:00,-86.172195,11.981707,3.674
2017-03-21 04:05:00,-86.16291,11.988486,1.749
2017-03-21 04:05:00,-86.171982,11.9872,2.543
2017-03-19 07:10:00,-86.156425,11.984549,1.347
2017-03-19 07:10:00,-86.16153,11.990325,1.52
2017-03-19 07:10:00,-86.169647,11.986254,1.423
2017-03-19 04:20:00,-86.168861,11.981548,1.894
2017-03-17 07:20:00,-86.161018,11.983534,0.875
2017-03-17 07:20:00,-86.170357,11.984871,0.875
2017-03-14 16:15:00,-86.17067,11.980848,4.077
2017-03-14 05:00:00,-86.164253,11.982494,2.578
2017-03-14 05:00:00,-86.173859,11.981074,1.926
